,AÑO,SEMESTRE,VICTIMA_x,MES,POBLACION TOTAL,TASA_SEMESTRAL
506,2019,2,42,12,3063817.99999999,1.3708386072540906
507,2020,1,30,1,3083114.33333332,0.9730420852594653
508,2020,1,30,1,3083114.33333332,0.9730420852594653
509,2020,1,30,1,3083114.33333332,0.9730420852594653
510,2020,1,30,1,3083114.33333332,0.9730420852594653
511,2020,1,30,1,3083114.33333332,0.9730420852594653
512,2020,1,30,1,3083114.33333332,0.9730420852594653
513,2020,1,30,1,3083114.33333332,0.9730420852594653
514,2020,1,30,1,3083114.33333332,0.9730420852594653
515,2020,1,30,2,3083114.33333332,0.9730420852594653
516,2020,1,30,2,3083114.33333332,0.9730420852594653
517,2020,1,30,2,3083114.33333332,0.9730420852594653
518,2020,1,30,2,3083114.33333332,0.9730420852594653
519,2020,1,30,2,3083114.33333332,0.9730420852594653
520,2020,1,30,2,3083114.33333332,0.9730420852594653
521,2020,1,30,2,3083114.33333332,0.9730420852594653
522,2020,1,30,2,3083114.33333332,0.9730420852594653
523,2020,1,30,3,3083114.33333332,0.9730420852594653
524,2020,1,30,3,3083114.33333332,0.9730420852594653
525,2020,1,30,3,3083114.33333332,0.9730420852594653
526,2020,1,30,3,3083114.33333332,0.9730420852594653
527,2020,1,30,3,3083114.33333332,0.9730420852594653
528,2020,1,30,4,3083114.33333332,0.9730420852594653
529,2020,1,30,4,3083114.33333332,0.9730420852594653
530,2020,1,30,4,3083114.33333332,0.9730420852594653
531,2020,1,30,5,3083114.33333332,0.9730420852594653
532,2020,1,30,5,3083114.33333332,0.9730420852594653
533,2020,1,30,5,3083114.33333332,0.9730420852594653
534,2020,1,30,5,3083114.33333332,0.9730420852594653
535,2020,1,30,6,3083114.33333332,0.9730420852594653
536,2020,1,30,6,3083114.33333332,0.9730420852594653
537,2020,2,48,7,3083114.33333332,1.5568673364151446
538,2020,2,48,7,3083114.33333332,1.5568673364151446
539,2020,2,48,8,3083114.33333332,1.5568673364151446
540,2020,2,48,8,3083114.33333332,1.5568673364151446
541,2020,2,48,8,3083114.33333332,1.5568673364151446
542,2020,2,48,8,3083114.33333332,1.5568673364151446
543,2020,2,48,8,3083114.33333332,1.5568673364151446
544,2020,2,48,8,3083114.33333332,1.5568673364151446
545,2020,2,48,9,3083114.33333332,1.5568673364151446
546,2020,2,48,9,3083114.33333332,1.5568673364151446
547,2020,2,48,9,3083114.33333332,1.5568673364151446
548,2020,2,48,9,3083114.33333332,1.5568673364151446
549,2020,2,48,9,3083114.33333332,1.5568673364151446
550,2020,2,48,10,3083114.33333332,1.5568673364151446
551,2020,2,48,10,3083114.33333332,1.5568673364151446
552,2020,2,48,10,3083114.33333332,1.5568673364151446
553,2020,2,48,10,3083114.33333332,1.5568673364151446
554,2020,2,48,10,3083114.33333332,1.5568673364151446
555,2020,2,48,10,3083114.33333332,1.5568673364151446
556,2020,2,48,11,3083114.33333332,1.5568673364151446
557,2020,2,48,11,3083114.33333332,1.5568673364151446
558,2020,2,48,11,3083114.33333332,1.5568673364151446
559,2020,2,48,11,3083114.33333332,1.5568673364151446
560,2020,2,48,11,3083114.33333332,1.5568673364151446
561,2020,2,48,11,3083114.33333332,1.5568673364151446
562,2020,2,48,11,3083114.33333332,1.5568673364151446
563,2020,2,48,11,3083114.33333332,1.5568673364151446
564,2020,2,48,11,3083114.33333332,1.5568673364151446
565,2020,2,48,12,3083114.33333332,1.5568673364151446
566,2020,2,48,12,3083114.33333332,1.5568673364151446
567,2020,2,48,12,3083114.33333332,1.5568673364151446
568,2020,2,48,12,3083114.33333332,1.5568673364151446
569,2020,2,48,12,3083114.33333332,1.5568673364151446
570,2020,2,48,12,3083114.33333332,1.5568673364151446
571,2020,2,48,12,3083114.33333332,1.5568673364151446
572,2020,2,48,12,3083114.33333332,1.5568673364151446
573,2020,2,48,12,3083114.33333332,1.5568673364151446
574,2020,2,48,12,3083114.33333332,1.5568673364151446
575,2020,2,48,12,3083114.33333332,1.5568673364151446
576,2020,2,48,12,3083114.33333332,1.5568673364151446
577,2020,2,48,12,3083114.33333332,1.5568673364151446
578,2020,2,48,12,3083114.33333332,1.5568673364151446
579,2020,2,48,12,3083114.33333332,1.5568673364151446
580,2020,2,48,12,3083114.33333332,1.5568673364151446
581,2020,2,48,12,3083114.33333332,1.5568673364151446
582,2020,2,48,12,3083114.33333332,1.5568673364151446
583,2020,2,48,12,3083114.33333332,1.5568673364151446
584,2020,2,48,12,3083114.33333332,1.5568673364151446
585,2021,1,53,1,3102410.66666665,1.7083489484306489
586,2021,1,53,1,3102410.66666665,1.7083489484306489
587,2021,1,53,1,3102410.66666665,1.7083489484306489
588,2021,1,53,1,3102410.66666665,1.7083489484306489
589,2021,1,53,1,3102410.66666665,1.7083489484306489
590,2021,1,53,1,3102410.66666665,1.7083489484306489
591,2021,1,53,1,3102410.66666665,1.7083489484306489
592,2021,1,53,1,3102410.66666665,1.7083489484306489
593,2021,1,53,1,3102410.66666665,1.7083489484306489
594,2021,1,53,1,3102410.66666665,1.7083489484306489
595,2021,1,53,1,3102410.66666665,1.7083489484306489
596,2021,1,53,1,3102410.66666665,1.7083489484306489
597,2021,1,53,1,3102410.66666665,1.7083489484306489
598,2021,1,53,2,3102410.66666665,1.7083489484306489
599,2021,1,53,2,3102410.66666665,1.7083489484306489
600,2021,1,53,2,3102410.66666665,1.7083489484306489
601,2021,1,53,2,3102410.66666665,1.7083489484306489
602,2021,1,53,2,3102410.66666665,1.7083489484306489
603,2021,1,53,2,3102410.66666665,1.7083489484306489
604,2021,1,53,2,3102410.66666665,1.7083489484306489
605,2021,1,53,2,3102410.66666665,1.7083489484306489
606,2021,1,53,2,3102410.66666665,1.7083489484306489
607,2021,1,53,3,3102410.66666665,1.7083489484306489
608,2021,1,53,3,3102410.66666665,1.7083489484306489
609,2021,1,53,3,3102410.66666665,1.7083489484306489
610,2021,1,53,3,3102410.66666665,1.7083489484306489
611,2021,1,53,3,3102410.66666665,1.7083489484306489
612,2021,1,53,3,3102410.66666665,1.7083489484306489
613,2021,1,53,4,3102410.66666665,1.7083489484306489
614,2021,1,53,4,3102410.66666665,1.7083489484306489
615,2021,1,53,4,3102410.66666665,1.7083489484306489
616,2021,1,53,4,3102410.66666665,1.7083489484306489
617,2021,1,53,4,3102410.66666665,1.7083489484306489
618,2021,1,53,5,3102410.66666665,1.7083489484306489
619,2021,1,53,5,3102410.66666665,1.7083489484306489
620,2021,1,53,5,3102410.66666665,1.7083489484306489
621,2021,1,53,5,3102410.66666665,1.7083489484306489
622,2021,1,53,5,3102410.66666665,1.7083489484306489
623,2021,1,53,5,3102410.66666665,1.7083489484306489
624,2021,1,53,5,3102410.66666665,1.7083489484306489
625,2021,1,53,5,3102410.66666665,1.7083489484306489
626,2021,1,53,5,3102410.66666665,1.7083489484306489
627,2021,1,53,5,3102410.66666665,1.7083489484306489
628,2021,1,53,5,3102410.66666665,1.7083489484306489
629,2021,1,53,6,3102410.66666665,1.7083489484306489
630,2021,1,53,6,3102410.66666665,1.7083489484306489
631,2021,1,53,6,3102410.66666665,1.7083489484306489
632,2021,1,53,6,3102410.66666665,1.7083489484306489
633,2021,1,53,6,3102410.66666665,1.7083489484306489
634,2021,1,53,6,3102410.66666665,1.7083489484306489
635,2021,1,53,6,3102410.66666665,1.7083489484306489
636,2021,1,53,6,3102410.66666665,1.7083489484306489
637,2021,1,53,6,3102410.66666665,1.7083489484306489
638,2021,2,41,7,3102410.66666665,1.3215529601067284
639,2021,2,41,7,3102410.66666665,1.3215529601067284
640,2021,2,41,7,3102410.66666665,1.3215529601067284
641,2021,2,41,7,3102410.66666665,1.3215529601067284
642,2021,2,41,7,3102410.66666665,1.3215529601067284
643,2021,2,41,7,3102410.66666665,1.3215529601067284
644,2021,2,41,7,3102410.66666665,1.3215529601067284
645,2021,2,41,8,3102410.66666665,1.3215529601067284
646,2021,2,41,8,3102410.66666665,1.3215529601067284
647,2021,2,41,8,3102410.66666665,1.3215529601067284
648,2021,2,41,8,3102410.66666665,1.3215529601067284
649,2021,2,41,8,3102410.66666665,1.3215529601067284
650,2021,2,41,8,3102410.66666665,1.3215529601067284
651,2021,2,41,8,3102410.66666665,1.3215529601067284
652,2021,2,41,8,3102410.66666665,1.3215529601067284
653,2021,2,41,8,3102410.66666665,1.3215529601067284
654,2021,2,41,9,3102410.66666665,1.3215529601067284
655,2021,2,41,9,3102410.66666665,1.3215529601067284
656,2021,2,41,9,3102410.66666665,1.3215529601067284
657,2021,2,41,10,3102410.66666665,1.3215529601067284
658,2021,2,41,10,3102410.66666665,1.3215529601067284
659,2021,2,41,10,3102410.66666665,1.3215529601067284
660,2021,2,41,10,3102410.66666665,1.3215529601067284
661,2021,2,41,10,3102410.66666665,1.3215529601067284
662,2021,2,41,11,3102410.66666665,1.3215529601067284
663,2021,2,41,11,3102410.66666665,1.3215529601067284
664,2021,2,41,11,3102410.66666665,1.3215529601067284
665,2021,2,41,11,3102410.66666665,1.3215529601067284
666,2021,2,41,11,3102410.66666665,1.3215529601067284
667,2021,2,41,11,3102410.66666665,1.3215529601067284
668,2021,2,41,11,3102410.66666665,1.3215529601067284
669,2021,2,41,12,3102410.66666665,1.3215529601067284
670,2021,2,41,12,3102410.66666665,1.3215529601067284
671,2021,2,41,12,3102410.66666665,1.3215529601067284
672,2021,2,41,12,3102410.66666665,1.3215529601067284
673,2021,2,41,12,3102410.66666665,1.3215529601067284
674,2021,2,41,12,3102410.66666665,1.3215529601067284
675,2021,2,41,12,3102410.66666665,1.3215529601067284
676,2021,2,41,12,3102410.66666665,1.3215529601067284
677,2021,2,41,12,3102410.66666665,1.3215529601067284
678,2021,2,41,11,3102410.66666665,1.3215529601067284
